"ID","Case Number","Block","IUCR","Primary Type","Description","Location Description","Arrest","Domestic","Beat","District","Ward","Community Area","FBI Code","X Coordinate","Y Coordinate","Year","Updated On","Latitude","Longitude","Location","Date"
12077614,"JD263617","003XX N LOCKWOOD AVE","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","STREET","true","false",1523,15,37,25,"15",1140977,1901902,2020,"06/21/2020 03:41:39 PM",41.88690022,-87.75775334,"(41.88690022, -87.75775334)",06/14/2020 04:59:00 AM
12077615,"JD263657","002XX E 136TH ST","051A","ASSAULT","AGGRAVATED - HANDGUN","RESIDENCE","false","false",533,5,9,54,"04A",1180178,1815111,2020,"06/21/2020 03:41:39 PM",41.647924938,-87.616453858,"(41.647924938, -87.616453858)",06/14/2020 07:20:00 AM
12077702,"JD263806","055XX W CONGRESS PKWY","0560","ASSAULT","SIMPLE","APARTMENT","false","true",1522,15,29,25,"08A",1139741,1897139,2020,"06/21/2020 03:41:39 PM",41.873852593,-87.76240869,"(41.873852593, -87.76240869)",06/14/2020 11:45:00 AM
12105690,"JD297114","063XX N ROCKWELL ST","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","RESIDENCE","false","false",2413,24,50,2,"26",1157842,1941973,2020,"07/18/2020 03:40:52 PM",41.996530568,-87.694723882,"(41.996530568, -87.694723882)",06/14/2020 12:00:00 PM
12153638,"JD352271","008XX N Michigan Ave","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false",1833,18,2,8,"06",1177338,1906181,2020,"09/04/2020 03:39:55 PM",41.897895128,-87.624096605,"(41.897895128, -87.624096605)",06/14/2020 04:00:00 PM
12078094,"JD264273","054XX S TALMAN AVE","0530","ASSAULT","AGGRAVATED - OTHER DANGEROUS WEAPON","RESIDENCE","true","true",923,9,14,63,"04A",1159631,1868448,2020,"06/21/2020 03:41:39 PM",41.794734948,-87.690170419,"(41.794734948, -87.690170419)",06/14/2020 09:38:00 PM
12078244,"JD264437","016XX S CENTRAL PARK AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true",1021,10,24,29,"14",1152641,1891603,2020,"06/22/2020 03:42:14 PM",41.858415964,-87.715191982,"(41.858415964, -87.715191982)",06/15/2020 02:17:00 AM
12078842,"JD265140","075XX S COLES AVE","4230","KIDNAPPING","UNLAWFUL RESTRAINT","APARTMENT","false","true",421,4,7,43,"26",1195754,1855853,2020,"06/22/2020 03:42:14 PM",41.759355486,-87.55812601,"(41.759355486, -87.55812601)",06/15/2020 03:00:00 AM
12079215,"JD265528","014XX E 57TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false",235,2,5,41,"03",1186613,1867487,2020,"06/23/2020 03:41:32 PM",41.791501334,-87.591259037,"(41.791501334, -87.591259037)",06/16/2020 02:45:00 AM
12079553,"JD265892","079XX S WENTWORTH AVE","0560","ASSAULT","SIMPLE","SIDEWALK","true","true",623,6,17,44,"08A",1176311,1852426,2020,"06/23/2020 03:41:32 PM",41.750410091,-87.629486066,"(41.750410091, -87.629486066)",06/16/2020 12:35:00 PM
12079589,"JD265959","0000X E ONTARIO ST","0890","THEFT","FROM BUILDING","DEPARTMENT STORE","false","false",1834,18,42,8,"06",1176746,1904502,2020,"06/23/2020 03:41:32 PM",41.893301278,-87.626321754,"(41.893301278, -87.626321754)",06/16/2020 01:30:00 PM
12080460,"JD266764","012XX E 53RD ST","5000","OTHER OFFENSE","OTHER CRIME AGAINST PERSON","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",234,2,4,41,"26",1185239,1870376,2020,"06/23/2020 03:41:32 PM",41.799461412,-87.596206318,"(41.799461412, -87.596206318)",06/16/2020 04:00:00 PM
12080060,"JD266469","014XX W MONTROSE AVE","0320","ROBBERY","STRONG ARM - NO WEAPON","GROCERY FOOD STORE","true","false",1912,19,47,6,"03",1165635,1929313,2020,"07/03/2020 03:39:46 PM",41.961628063,-87.666419454,"(41.961628063, -87.666419454)",06/16/2020 09:56:00 PM
12081356,"JD267866","023XX N KILBOURN AVE","0560","ASSAULT","SIMPLE","RESIDENCE - PORCH / HALLWAY","false","true",2522,25,31,20,"08A",1146004,1915085,2020,"06/24/2020 03:41:23 PM",41.92298176,-87.738957182,"(41.92298176, -87.738957182)",06/17/2020 10:00:00 AM
12080525,"JD266849","061XX S ARCHER AVE","0860","THEFT","RETAIL THEFT","GROCERY FOOD STORE","false","false",811,8,23,56,"06",1136764,1867992,2020,"06/24/2020 03:41:23 PM",41.793922473,-87.774035764,"(41.793922473, -87.774035764)",06/17/2020 11:30:00 AM
12098050,"JD287988","064XX W 63RD ST","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","false","false",812,8,23,64,"26",1134652,1862055,2020,"07/09/2020 03:44:39 PM",41.777667699,-87.781920138,"(41.777667699, -87.781920138)",06/17/2020 12:30:00 PM
12080975,"JD267462","020XX N KEDZIE AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","CHA PARKING LOT / GROUNDS","false","true",1413,14,26,22,"04A",1154709,1913553,2020,"09/07/2021 03:41:02 PM",41.918607801,-87.707012974,"(41.918607801, -87.707012974)",06/17/2020 08:06:00 PM
12081051,"JD267573","066XX S PEORIA ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",723,7,6,68,"14",1171448,1860898,2020,"06/25/2020 03:41:40 PM",41.773766103,-87.647058608,"(41.773766103, -87.647058608)",06/18/2020 12:04:00 AM
12082546,"JD269288","013XX W HOOD AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",2433,24,48,77,"14",1166187,1940963,2020,"06/25/2020 03:41:40 PM",41.993584223,-87.66405535,"(41.993584223, -87.66405535)",06/18/2020 11:25:00 AM
12081737,"JD268489","053XX W HENDERSON ST","0620","BURGLARY","UNLAWFUL ENTRY","RESIDENCE - GARAGE","false","false",1634,16,30,15,"05",1140240,1921757,2020,"06/25/2020 03:41:40 PM",41.941398096,-87.759972406,"(41.941398096, -87.759972406)",06/18/2020 03:00:00 PM
12081647,"JD268359","001XX W LAKE ST","0870","THEFT","POCKET-PICKING","CTA STATION","true","false",122,1,42,32,"06",1175301,1901735,2020,"07/20/2020 03:40:32 PM",41.885741029,-87.631711749,"(41.885741029, -87.631711749)",06/18/2020 03:45:00 PM
25198,"JD268744","009XX E 79TH ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","false",624,6,8,44,"01A",1183684,1852818,2020,"09/01/2022 03:42:17 PM",41.751317093,-87.602456059,"(41.751317093, -87.602456059)",06/19/2020 03:57:00 AM
12083857,"JD270789","0000X N MICHIGAN AVE","1154","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT $300 AND UNDER","CTA BUS","false","false",112,1,42,32,"11",1177308,1900543,2020,"06/26/2020 03:41:43 PM",41.882424852,-87.624377884,"(41.882424852, -87.624377884)",06/19/2020 03:00:00 PM
12082611,"JD269380","004XX W 23RD PL","0890","THEFT","FROM BUILDING","RESIDENCE","false","false",914,9,25,34,"06",1173262,1888680,2020,"06/26/2020 03:41:43 PM",41.849962697,-87.639586735,"(41.849962697, -87.639586735)",06/19/2020 04:00:00 PM
12082686,"JD269389","032XX N PULASKI RD","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false",1731,17,30,16,"05",1149163,1921098,2020,"06/26/2020 03:41:43 PM",41.939421287,-87.727193645,"(41.939421287, -87.727193645)",06/19/2020 04:23:00 PM
12083570,"JD269497","0000X W 103RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","HOTEL / MOTEL","false","true",512,5,34,49,"08B",1177576,1836668,2020,"06/26/2020 03:41:43 PM",41.707139627,-87.625325518,"(41.707139627, -87.625325518)",06/19/2020 06:15:00 PM
12084328,"JD269904","068XX S DAMEN AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",726,7,16,67,"14",1164202,1859481,2020,"06/27/2020 03:40:54 PM",41.770033264,-87.67366082,"(41.770033264, -87.67366082)",06/20/2020 02:45:00 AM
12083138,"JD270179","022XX S WESTERN AVE","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false",1034,10,28,31,"06",1160711,1889253,2020,"06/27/2020 03:40:54 PM",41.851804072,-87.68563492,"(41.851804072, -87.68563492)",06/20/2020 10:00:00 AM
12083703,"JD270850","061XX S ARTESIAN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","true","true",825,8,16,66,"08B",1161094,1863814,2020,"06/27/2020 03:40:54 PM",41.781988471,-87.68493374,"(41.781988471, -87.68493374)",06/20/2020 09:26:00 PM
12084048,"JD271270","031XX W 71ST ST","0610","BURGLARY","FORCIBLE ENTRY","OTHER (SPECIFY)","false","false",831,8,18,66,"05",1156720,1857373,2020,"06/28/2020 03:40:54 PM",41.764402793,-87.701143671,"(41.764402793, -87.701143671)",06/21/2020 08:41:00 AM
12085075,"JD272499","038XX W 71ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","STREET","false","true",833,8,13,65,"14",1152045,1857248,2020,"06/29/2020 03:41:42 PM",41.764152782,-87.718282219,"(41.764152782, -87.718282219)",06/22/2020 09:00:00 AM
25213,"JD272406","086XX S WOOD ST","0110","HOMICIDE","FIRST DEGREE MURDER","STREET","true","true",614,6,21,71,"01A",1165855,1847347,2020,"09/19/2022 03:41:05 PM",41.736700905,-87.667945593,"(41.736700905, -87.667945593)",06/22/2020 01:01:00 PM
12086111,"JD273609","011XX E 82ND PL","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",411,4,8,45,"08B",1185301,1850520,2020,"06/29/2020 03:41:42 PM",41.744973301,-87.596602719,"(41.744973301, -87.596602719)",06/22/2020 09:00:00 PM
12085599,"JD273066","006XX E 77TH ST","143A","WEAPONS VIOLATION","UNLAWFUL POSSESSION - HANDGUN","VEHICLE NON-COMMERCIAL","true","false",624,6,6,69,"15",1181986,1854100,2020,"06/29/2020 03:41:42 PM",41.754874451,-87.608638765,"(41.754874451, -87.608638765)",06/22/2020 11:53:00 PM
12086359,"JD273411","028XX N OAKLEY AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE - YARD (FRONT / BACK)","false","false",1432,14,32,21,"26",1160531,1918746,2020,"06/30/2020 03:41:52 PM",41.932739078,-87.685478247,"(41.932739078, -87.685478247)",06/23/2020 12:05:00 AM
12085778,"JD273285","061XX S ALBANY AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false",823,8,16,66,"14",1156772,1863734,2020,"06/30/2020 03:41:52 PM",41.78185728,-87.700781594,"(41.78185728, -87.700781594)",06/23/2020 01:00:00 AM
12086149,"JD273802","019XX S MICHIGAN AVE","0810","THEFT","OVER $500","RESIDENCE - GARAGE","false","false",131,1,3,33,"06",1177518,1890999,2020,"06/30/2020 03:41:52 PM",41.856230779,-87.623896406,"(41.856230779, -87.623896406)",06/23/2020 01:40:00 AM
12088709,"JD273477","073XX S HONORE ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false",735,7,17,67,"04A",1165293,1855910,2020,"07/01/2020 03:39:46 PM",41.76021092,-87.669762645,"(41.76021092, -87.669762645)",06/23/2020 11:15:00 AM
12086224,"JD273752","099XX S HOXIE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",431,4,7,51,"08B",1195116,1839554,2020,"09/07/2021 03:41:02 PM",41.714645407,-87.561000276,"(41.714645407, -87.561000276)",06/23/2020 03:30:00 PM
12087200,"JD275044","013XX N MONITOR AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",2531,25,29,25,"06",1137106,1908385,2020,"06/30/2020 03:41:52 PM",41.904760761,-87.771813109,"(41.904760761, -87.771813109)",06/23/2020 06:00:00 PM
12086771,"JD274453","028XX E 126TH ST","1310","CRIMINAL DAMAGE","TO PROPERTY","COMMERCIAL / BUSINESS OFFICE","false","false",433,4,10,55,"14",1196971,1821972,2020,"07/01/2020 03:40:40 PM",41.666352732,-87.554788599,"(41.666352732, -87.554788599)",06/24/2020 09:00:00 AM
12086881,"JD274491","015XX N KARLOV AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","APARTMENT","false","true",2534,25,26,23,"08B",1148764,1910030,2020,"07/01/2020 03:40:40 PM",41.909057413,-87.728946806,"(41.909057413, -87.728946806)",06/24/2020 09:57:00 AM
12087069,"JD274643","062XX S ELLIS AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","APARTMENT","false","true",314,3,20,42,"26",1183963,1863830,2020,"07/01/2020 03:40:40 PM",41.781528568,-87.601090138,"(41.781528568, -87.601090138)",06/24/2020 11:12:00 AM
12087992,"JD275877","002XX E 135TH PL","0610","BURGLARY","FORCIBLE ENTRY","OTHER (SPECIFY)","false","false",533,5,9,54,"05",1180195,1815478,2020,"07/01/2020 03:40:40 PM",41.648931657,-87.616380495,"(41.648931657, -87.616380495)",06/24/2020 12:30:00 PM
12087258,"JD274987","061XX S ARCHER AVE","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false",811,8,23,56,"06",1137711,1868195,2020,"07/01/2020 03:40:40 PM",41.794462581,-87.770558224,"(41.794462581, -87.770558224)",06/24/2020 04:50:00 PM
12088334,"JD276273","021XX S INDIANA AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","RESIDENCE","false","false",132,1,3,33,"08A",1177977,1890072,2020,"08/02/2020 03:40:44 PM",41.853676611,-87.622239838,"(41.853676611, -87.622239838)",06/25/2020 12:00:00 PM
12088144,"JD275903","051XX N LINCOLN AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false",2031,20,40,4,"06",1158555,1934254,2020,"07/02/2020 03:42:11 PM",41.975334679,-87.692313579,"(41.975334679, -87.692313579)",06/25/2020 02:55:00 PM
12088578,"JD276543","010XX W MAXWELL ST","041A","BATTERY","AGGRAVATED - HANDGUN","CHA PARKING LOT / GROUNDS","false","false",1232,12,25,28,"04B",1169703,1894018,2020,"07/03/2020 03:41:17 PM",41.864688766,-87.652493383,"(41.864688766, -87.652493383)",06/26/2020 03:34:00 AM
12100853,"JD290712","026XX N WILTON AVE","2826","OTHER OFFENSE","HARASSMENT BY ELECTRONIC MEANS","APARTMENT","false","true",1935,19,43,7,"26",1169500,1917804,2020,"07/12/2020 03:39:57 PM",41.92996348,-87.652545712,"(41.92996348, -87.652545712)",06/26/2020 01:19:00 PM
12090328,"JD277338","059XX S CORNELL DR","0810","THEFT","OVER $500","STREET","false","false",331,3,5,41,"06",1188303,1866151,2020,"07/03/2020 03:41:17 PM",41.787795053,-87.585104871,"(41.787795053, -87.585104871)",06/26/2020 04:58:00 PM
12089424,"JD277560","061XX S VERNON AVE","1365","CRIMINAL TRESPASS","TO RESIDENCE","RESIDENCE","false","true",313,3,20,42,"26",1180305,1864420,2020,"07/03/2020 03:41:17 PM",41.783232282,-87.614483001,"(41.783232282, -87.614483001)",06/26/2020 11:26:00 PM
12089609,"JD277770","046XX S HOMAN AVE","0330","ROBBERY","AGGRAVATED","SIDEWALK","false","false",821,8,14,58,"03",1154554,1873670,2020,"07/04/2020 03:40:51 PM",41.809167571,-87.708648706,"(41.809167571, -87.708648706)",06/27/2020 07:45:00 AM
12090050,"JD278340","037XX N OLCOTT AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",1631,16,38,17,"08B",1125412,1923912,2020,"07/04/2020 03:40:51 PM",41.947570903,-87.814424369,"(41.947570903, -87.814424369)",06/27/2020 06:47:00 PM
12090441,"JD278791","004XX N LAVERGNE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","SIDEWALK","false","true",1532,15,37,25,"08B",1142950,1902677,2020,"09/07/2021 03:41:02 PM",41.88899037,-87.750488526,"(41.88899037, -87.750488526)",06/27/2020 11:00:00 PM
12090296,"JD278695","061XX N ELSTON AVE","1330","CRIMINAL TRESPASS","TO LAND","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false",1611,16,39,10,"26",1133998,1940279,2020,"07/05/2020 03:41:36 PM",41.99233654,-87.782476935,"(41.99233654, -87.782476935)",06/28/2020 04:08:00 AM
12090754,"JD279142","070XX S HARPER AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","false","true",332,3,5,43,"08B",1187600,1858635,2020,"07/05/2020 03:41:36 PM",41.76718729,-87.58792132,"(41.76718729, -87.58792132)",06/28/2020 06:00:00 AM
12091833,"JD280454","004XX W DIVISION ST","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","GROCERY FOOD STORE","false","false",1821,18,27,8,"04A",1173175,1908290,2020,"07/06/2020 03:42:25 PM",41.903775756,-87.639324074,"(41.903775756, -87.639324074)",06/29/2020 06:15:00 PM
12091987,"JD280617","005XX N HALSTED ST","0820","THEFT","$500 AND UNDER","SIDEWALK","false","false",1214,12,27,24,"06",1170951,1903806,2020,"07/06/2020 03:42:25 PM",41.891520472,-87.647624933,"(41.891520472, -87.647624933)",06/29/2020 10:01:00 PM
12092038,"JD280657","005XX W 79TH ST","2017","NARCOTICS","MANUFACTURE / DELIVER - CRACK","STREET","true","false",621,6,17,44,"18",1174251,1852530,2020,"07/06/2020 03:42:25 PM",41.750741475,-87.637031738,"(41.750741475, -87.637031738)",06/29/2020 10:59:00 PM
12092037,"JD280676","005XX S KOLMAR AVE","2890","PUBLIC PEACE VIOLATION","OTHER VIOLATION","STREET","true","false",1131,11,28,25,"24",1146004,1897207,2020,"07/06/2020 03:42:25 PM",41.873922576,-87.739411939,"(41.873922576, -87.739411939)",06/29/2020 11:04:00 PM
12112461,"JD305142","021XX N MELVINA AVE","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","false",2512,25,36,19,"26",1134725,1913664,2020,"07/24/2020 03:40:38 PM",41.919289419,-87.780434371,"(41.919289419, -87.780434371)",06/30/2020 10:00:00 AM
12095473,"JD284768","040XX W 115TH ST","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",2211,22,19,74,"06",1151295,1828012,2020,"07/08/2020 03:40:51 PM",41.683938508,-87.721792427,"(41.683938508, -87.721792427)",06/30/2020 06:42:00 PM
12914260,"JF500108","028XX N TALMAN AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","RESIDENCE","false","false",1411,14,33,21,"11",,,2020,"12/07/2022 03:41:35 PM",,,,07/01/2020 12:00:00 AM
12092958,"JD281796","103XX S AVENUE G","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",432,4,10,52,"14",1203151,1837064,2020,"07/08/2020 03:41:45 PM",41.707611103,-87.531658332,"(41.707611103, -87.531658332)",07/01/2020 12:15:00 AM
12094112,"JD283141","088XX S UNION AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",2223,22,21,71,"06",1173188,1846229,2020,"07/08/2020 03:41:45 PM",41.733474245,-87.641112802,"(41.733474245, -87.641112802)",07/01/2020 06:00:00 PM
12093766,"JD282585","026XX W 25TH ST","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","STREET","false","true",1034,10,24,30,"26",1159195,1887310,2020,"07/08/2020 03:41:45 PM",41.846503514,-87.691252365,"(41.846503514, -87.691252365)",07/01/2020 06:10:00 PM
12093963,"JD282962","079XX S ST LAWRENCE AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false",624,6,6,44,"07",1181611,1852503,2020,"07/08/2020 03:41:45 PM",41.75050077,-87.610062219,"(41.75050077, -87.610062219)",07/01/2020 08:30:00 PM
12093925,"JD282911","037XX W 63RD ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL","false","true",823,8,23,65,"08B",1152462,1862572,2020,"07/09/2020 03:49:14 PM",41.778754491,-87.716613865,"(41.778754491, -87.716613865)",07/02/2020 01:55:00 AM
12094608,"JD283647","013XX S CANAL ST","0820","THEFT","$500 AND UNDER","GROCERY FOOD STORE","false","false",124,1,11,28,"06",1173336,1893976,2020,"07/09/2020 03:49:14 PM",41.864493678,-87.639158,"(41.864493678, -87.639158)",07/02/2020 04:46:00 PM
12095027,"JD284234","006XX E 131ST ST","0820","THEFT","$500 AND UNDER","RESIDENCE - PORCH / HALLWAY","false","false",533,5,9,54,"06",1182779,1818557,2020,"07/09/2020 03:49:14 PM",41.657321548,-87.606831558,"(41.657321548, -87.606831558)",07/02/2020 07:31:00 PM
12094939,"JD283970","043XX W 79TH ST","041A","BATTERY","AGGRAVATED - HANDGUN","STREET","false","false",834,8,18,70,"04B",1148884,1851857,2020,"07/09/2020 03:49:14 PM",41.749420388,-87.730006785,"(41.749420388, -87.730006785)",07/02/2020 10:34:00 PM
12099109,"JD287957","035XX N HALSTED ST","1310","CRIMINAL DAMAGE","TO PROPERTY","OTHER (SPECIFY)","false","false",1924,19,44,6,"14",1170297,1923662,2020,"07/10/2020 03:41:51 PM",41.946020677,-87.649445235,"(41.946020677, -87.649445235)",07/03/2020 08:00:00 AM
12095198,"JD284285","034XX S OAKLEY AVE","0820","THEFT","$500 AND UNDER","STREET","false","false",912,9,12,59,"06",1161582,1881875,2020,"07/10/2020 03:41:51 PM",41.831539979,-87.682643275,"(41.831539979, -87.682643275)",07/03/2020 08:30:00 AM
12095233,"JD284334","050XX W SCHUBERT AVE","1780","OFFENSE INVOLVING CHILDREN","OTHER OFFENSE","SIDEWALK","false","true",2521,25,31,19,"20",1142391,1917489,2020,"09/07/2021 03:41:02 PM",41.929646535,-87.752172863,"(41.929646535, -87.752172863)",07/03/2020 10:00:00 AM
12095447,"JD284664","021XX W HOWARD ST","0560","ASSAULT","SIMPLE","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false",2424,24,49,1,"08A",1160858,1950356,2020,"07/10/2020 03:41:51 PM",42.019471494,-87.683395206,"(42.019471494, -87.683395206)",07/03/2020 03:15:00 PM
12095666,"JD284967","019XX S SPAULDING AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true",1022,10,24,29,"08B",1154669,1890330,2020,"07/24/2020 03:40:38 PM",41.854882401,-87.707781928,"(41.854882401, -87.707781928)",07/03/2020 07:00:00 PM
12095672,"JD285048","0000X N WALLER AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false",1513,15,29,25,"14",1138157,1899811,2020,"07/10/2020 03:41:51 PM",41.881213682,-87.768159872,"(41.881213682, -87.768159872)",07/03/2020 09:30:00 PM
12099295,"JD289399","056XX S ROCKWELL ST","1477","WEAPONS VIOLATION","RECKLESS FIREARM DISCHARGE","SCHOOL - PRIVATE BUILDING","false","false",824,8,15,63,"15",1160001,1867170,2020,"07/11/2020 03:41:27 PM",41.791220341,-87.688848758,"(41.791220341, -87.688848758)",07/04/2020 02:00:00 PM
12096784,"JD286310","067XX S CHAPPEL AVE","1320","CRIMINAL DAMAGE","TO VEHICLE","ALLEY","false","false",331,3,5,43,"14",1191041,1860610,2020,"07/12/2020 03:40:56 PM",41.77252432,-87.575245031,"(41.77252432, -87.575245031)",07/05/2020 01:10:00 AM
12096719,"JD286357","075XX S ELLIS AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESIDENCE","true","true",624,6,8,69,"08B",1184198,1855214,2020,"07/12/2020 03:40:56 PM",41.757879962,-87.600497732,"(41.757879962, -87.600497732)",07/05/2020 01:53:00 AM
12107437,"JD299086","007XX N SACRAMENTO BLVD","0930","MOTOR VEHICLE THEFT","THEFT / RECOVERY - AUTOMOBILE","OTHER (SPECIFY)","false","false",1221,12,27,23,"07",1156097,1904592,2020,"07/18/2020 03:40:52 PM",41.893990113,-87.702155577,"(41.893990113, -87.702155577)",07/05/2020 02:30:00 AM
12097028,"JD286542","042XX S MICHIGAN AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","false",213,2,3,38,"14",1177863,1876944,2020,"07/12/2020 03:40:56 PM",41.817654974,-87.623056687,"(41.817654974, -87.623056687)",07/05/2020 04:30:00 AM
12097472,"JD287265","0000X E 63RD ST","0820","THEFT","$500 AND UNDER","STREET","false","false",311,3,20,40,"06",1177507,1863237,2020,"07/12/2020 03:40:56 PM",41.78004974,-87.624777056,"(41.78004974, -87.624777056)",07/05/2020 04:00:00 PM
12097541,"JD287361","082XX S WOODLAWN AVE","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE - YARD (FRONT / BACK)","false","false",411,4,8,45,"26",1185650,1850379,2020,"07/12/2020 03:40:56 PM",41.744578176,-87.595328378,"(41.744578176, -87.595328378)",07/05/2020 09:07:00 PM
12101576,"JD287523","071XX S CARPENTER ST","051A","ASSAULT","AGGRAVATED - HANDGUN","STREET","false","false",733,7,6,68,"04A",1170549,1857470,2020,"07/13/2020 03:42:37 PM",41.764378886,-87.65045392,"(41.764378886, -87.65045392)",07/06/2020 12:00:00 AM
12098027,"JD287697","013XX W CHICAGO AVE","1345","CRIMINAL DAMAGE","TO CITY OF CHICAGO PROPERTY","PARK PROPERTY","false","false",1213,12,27,24,"14",1167336,1905474,2020,"07/13/2020 03:42:37 PM",41.896176088,-87.660853065,"(41.896176088, -87.660853065)",07/06/2020 07:00:00 AM
12098103,"JD288001","039XX N HARLEM AVE","0890","THEFT","FROM BUILDING","MEDICAL / DENTAL OFFICE","false","false",1631,16,38,17,"06",1127356,1925565,2020,"07/13/2020 03:42:37 PM",41.952074409,-87.807241253,"(41.952074409, -87.807241253)",07/06/2020 12:15:00 PM
12099332,"JD288464","040XX W ADAMS ST","5002","OTHER OFFENSE","OTHER VEHICLE OFFENSE","SIDEWALK","false","false",1115,11,28,26,"26",1149499,1898705,2020,"07/13/2020 03:42:37 PM",41.87796618,-87.726540952,"(41.87796618, -87.726540952)",07/06/2020 06:01:00 PM
12171255,"JD373708","013XX E 72ND PL","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","RESIDENCE","false","true",324,3,8,43,"04B",1186481,1857200,2020,"09/07/2021 03:41:02 PM",41.763276058,-87.592068191,"(41.763276058, -87.592068191)",07/07/2020 06:00:00 AM
12382366,"JE249878","020XX N ALBANY AVE","0820","THEFT","$500 AND UNDER","APARTMENT","false","false",1414,14,32,22,"06",,,2020,"06/02/2021 03:41:38 PM",,,,07/08/2020 08:00:00 AM
12100434,"JD290921","014XX N CALIFORNIA AVE","502P","OTHER OFFENSE","FALSE / STOLEN / ALTERED TRP","STREET","false","false",1423,14,26,24,"26",1157471,1909362,2020,"07/15/2020 03:41:31 PM",41.907051559,-87.696979356,"(41.907051559, -87.696979356)",07/08/2020 08:15:00 PM
12100555,"JD290972","090XX S CRANDON AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false",413,4,7,48,"03",1193078,1845511,2020,"07/15/2020 03:41:31 PM",41.731041911,-87.568270268,"(41.731041911, -87.568270268)",07/08/2020 09:49:00 PM
12102635,"JD291137","007XX S KEDVALE AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","VEHICLE NON-COMMERCIAL","false","true",1132,11,24,26,"08B",1148838,1896318,2020,"07/16/2020 03:42:49 PM",41.871428774,-87.729029712,"(41.871428774, -87.729029712)",07/09/2020 04:01:00 AM
12107480,"JD299120","069XX S CAMPBELL AVE","0610","BURGLARY","FORCIBLE ENTRY","RESIDENCE - GARAGE","false","false",832,8,17,66,"05",1160908,1858516,2020,"07/22/2020 03:40:42 PM",41.767453861,-87.685761929,"(41.767453861, -87.685761929)",07/09/2020 07:00:00 AM
